gene_id,gene_name,genome
ENSG00000249159,ENSG00000249159,hg38
ENSG00000249160,LINC02213,hg38
ENSG00000249162,ADAM20P3,hg38
ENSG00000249163,PRPF39-DT,hg38
ENSG00000249166,ENSG00000249166,hg38
ENSG00000249167,SEMA6A-AS2,hg38
ENSG00000249169,ENSG00000249169,hg38
ENSG00000249170,ENSG00000249170,hg38
ENSG00000249171,ENSG00000249171,hg38
ENSG00000249173,LINC01093,hg38
ENSG00000249174,ENSG00000249174,hg38
ENSG00000249175,ENSG00000249175,hg38
ENSG00000249176,ENSG00000249176,hg38
ENSG00000249177,MTND4P29,hg38
ENSG00000249180,ENSG00000249180,hg38
ENSG00000249183,SUMO2P4,hg38
ENSG00000249184,ENSG00000249184,hg38
ENSG00000249186,ENSG00000249186,hg38
ENSG00000249188,ENPP7P1,hg38
ENSG00000249189,ENSG00000249189,hg38
ENSG00000249191,UBE2V1P12,hg38
ENSG00000249192,MTND3P25,hg38
ENSG00000249193,HSPD1P5,hg38
ENSG00000249196,TMEM132D-AS1,hg38
ENSG00000249197,OR10J9P,hg38
ENSG00000249198,ENSG00000249198,hg38
ENSG00000249199,ENSG00000249199,hg38
ENSG00000249200,ENSG00000249200,hg38
ENSG00000249201,TERLR1,hg38
ENSG00000249203,LINC02224,hg38
ENSG00000249206,GCNT1P2,hg38
ENSG00000249207,ENSG00000249207,hg38
ENSG00000249209,ENSG00000249209,hg38
ENSG00000249210,GAPDHP38,hg38
ENSG00000249212,ATP1B1P1,hg38
ENSG00000249213,ENSG00000249213,hg38
ENSG00000249215,NCOA4P4,hg38
ENSG00000249216,ENSG00000249216,hg38
ENSG00000249219,ENSG00000249219,hg38
ENSG00000249222,ATP5MGL,hg38
ENSG00000249225,ENSG00000249225,hg38
ENSG00000249226,SUCLG2P4,hg38
ENSG00000249228,ENSG00000249228,hg38
ENSG00000249229,NAMPTP2,hg38
ENSG00000249230,CDH12P2,hg38
ENSG00000249231,CASC16,hg38
ENSG00000249234,ENSG00000249234,hg38
ENSG00000249235,ENSG00000249235,hg38
ENSG00000249236,ENSG00000249236,hg38
ENSG00000249237,ENSG00000249237,hg38
ENSG00000249238,BCL9P1,hg38
ENSG00000249239,RACK1P3,hg38
ENSG00000249240,ENSG00000249240,hg38
ENSG00000249241,LINC02265,hg38
ENSG00000249242,TMEM150C,hg38
ENSG00000249244,ENSG00000249244,hg38
ENSG00000249245,NCOA4P3,hg38
ENSG00000249247,MTCYBP17,hg38
ENSG00000249249,TICAM2-AS1,hg38
ENSG00000249252,C1QTNF7-AS1,hg38
ENSG00000249253,ENSG00000249253,hg38
ENSG00000249255,PGAM1P9,hg38
ENSG00000249256,ATP5MGP3,hg38
ENSG00000249257,ENSG00000249257,hg38
ENSG00000249258,ENSG00000249258,hg38
ENSG00000249259,ENSG00000249259,hg38
ENSG00000249261,ENSG00000249261,hg38
ENSG00000249262,ENSG00000249262,hg38
ENSG00000249263,PARP4P3,hg38
ENSG00000249264,EEF1A1P9,hg38
ENSG00000249266,MTHFD2P6,hg38
ENSG00000249267,LINC00939,hg38
ENSG00000249269,ENSG00000249269,hg38
ENSG00000249270,KATNBL1P4,hg38
ENSG00000249271,HNRNPA1P44,hg38
ENSG00000249272,UNC93B8,hg38
ENSG00000249274,PDLIM1P4,hg38
ENSG00000249275,ENSG00000249275,hg38
ENSG00000249276,ENSG00000249276,hg38
ENSG00000249277,SLIRPP2,hg38
ENSG00000249278,ENSG00000249278,hg38
ENSG00000249279,LINC02057,hg38
ENSG00000249282,ENSG00000249282,hg38
ENSG00000249283,ACTR3BP4,hg38
ENSG00000249284,ENSG00000249284,hg38
ENSG00000249285,ENSG00000249285,hg38
ENSG00000249286,AMD1P3,hg38
ENSG00000249287,ENSG00000249287,hg38
ENSG00000249288,SLC25A15P5,hg38
ENSG00000249289,ENSG00000249289,hg38
ENSG00000249290,ENSG00000249290,hg38
ENSG00000249293,ENSG00000249293,hg38
ENSG00000249295,ENSG00000249295,hg38
ENSG00000249297,LINC02174,hg38
ENSG00000249301,ENSG00000249301,hg38
ENSG00000249302,FTH1P24,hg38
ENSG00000249304,ENSG00000249304,hg38
ENSG00000249305,ENSG00000249305,hg38
ENSG00000249306,LINC01411,hg38
ENSG00000249307,LINC01088,hg38
ENSG00000249309,ENSG00000249309,hg38
ENSG00000249310,APOBEC3B-AS1,hg38
ENSG00000249311,TERF1P3,hg38
ENSG00000249312,ARL2BPP4,hg38
ENSG00000249316,ENSG00000249316,hg38
ENSG00000249317,ENSG00000249317,hg38
ENSG00000249318,ENSG00000249318,hg38
ENSG00000249319,ENSG00000249319,hg38
ENSG00000249320,ENSG00000249320,hg38
ENSG00000249321,OR5H5P,hg38
ENSG00000249326,CTD-2194D22.4,hg38
ENSG00000249328,ENSG00000249328,hg38
ENSG00000249330,ENSG00000249330,hg38
ENSG00000249332,LINC02149,hg38
ENSG00000249333,ENSG00000249333,hg38
ENSG00000249334,ENSG00000249334,hg38
ENSG00000249335,ENSG00000249335,hg38
ENSG00000249337,SNX18P25,hg38
ENSG00000249338,HMGB1P47,hg38
ENSG00000249341,ENSG00000249341,hg38
ENSG00000249343,LINC01333,hg38
ENSG00000249345,LINC02405,hg38
ENSG00000249346,LINC01016,hg38
ENSG00000249347,ENSG00000249347,hg38
ENSG00000249348,UGDH-AS1,hg38
ENSG00000249349,ENSG00000249349,hg38
ENSG00000249351,ENSG00000249351,hg38
ENSG00000249352,LINC02198,hg38
ENSG00000249353,NPM1P27,hg38
ENSG00000249359,ENSG00000249359,hg38
ENSG00000249360,TOMM40P3,hg38
ENSG00000249362,LINC02488,hg38
ENSG00000249363,TRPC6P2,hg38
ENSG00000249364,LINC02997,hg38
ENSG00000249367,FABP5P12,hg38
ENSG00000249368,ENSG00000249368,hg38
ENSG00000249372,ATP6V1G1P6,hg38
ENSG00000249373,ENSG00000249373,hg38
ENSG00000249375,CASC11,hg38
ENSG00000249378,LINC01060,hg38
ENSG00000249379,ENSG00000249379,hg38
ENSG00000249380,ENSG00000249380,hg38
ENSG00000249381,LINC00500,hg38
ENSG00000249382,LINC02619,hg38
ENSG00000249383,LINC02071,hg38
ENSG00000249386,MTCO2P9,hg38
ENSG00000249387,KRTAP5-14P,hg38
ENSG00000249388,ENSG00000249388,hg38
ENSG00000249392,ENSG00000249392,hg38
ENSG00000249395,CASC9,hg38
ENSG00000249396,LINC02212,hg38
ENSG00000249400,HMGB3P17,hg38
ENSG00000249403,ENSG00000249403,hg38
ENSG00000249404,ENSG00000249404,hg38
ENSG00000249405,ENSG00000249405,hg38
ENSG00000249406,ENSG00000249406,hg38
ENSG00000249407,IL20RB-AS1,hg38
ENSG00000249409,ENSG00000249409,hg38
ENSG00000249410,AK4P2,hg38
ENSG00000249411,ENSG00000249411,hg38
ENSG00000249412,ENSG00000249412,hg38
ENSG00000249413,ENSG00000249413,hg38
ENSG00000249416,ENSG00000249416,hg38
ENSG00000249417,ENSG00000249417,hg38
ENSG00000249418,ENSG00000249418,hg38
ENSG00000249419,ENSG00000249419,hg38
ENSG00000249421,ADAMTS19-AS1,hg38
ENSG00000249425,LINC02477,hg38
ENSG00000249426,ENSG00000249426,hg38
ENSG00000249429,ENSG00000249429,hg38
ENSG00000249433,ENSG00000249433,hg38
ENSG00000249435,ENSG00000249435,hg38
ENSG00000249436,LNCBRM,hg38
ENSG00000249437,NAIP,hg38
ENSG00000249438,KRT18P45,hg38
ENSG00000249439,HMGN1P14,hg38
ENSG00000249441,ENSG00000249441,hg38
ENSG00000249443,ENSG00000249443,hg38
ENSG00000249444,ENSG00000249444,hg38
ENSG00000249446,TRAJ60,hg38
ENSG00000249448,MTCO1P24,hg38
ENSG00000249449,MRPL57P6,hg38
ENSG00000249451,ENSG00000249451,hg38
ENSG00000249452,ENSG00000249452,hg38
ENSG00000249453,ENSG00000249453,hg38
ENSG00000249454,GZMAP1,hg38
ENSG00000249456,ENSG00000249456,hg38
ENSG00000249458,ENSG00000249458,hg38
ENSG00000249459,ZNF286B,hg38
ENSG00000249460,LINC02500,hg38
ENSG00000249462,MLLT10P2,hg38
ENSG00000249463,ENSG00000249463,hg38
ENSG00000249464,LINC01091,hg38
ENSG00000249465,RBMXP4,hg38
ENSG00000249467,H2AL1Q,hg38
ENSG00000249471,ZNF324B,hg38
ENSG00000249472,ENSG00000249472,hg38
ENSG00000249474,ENSG00000249474,hg38
ENSG00000249476,ENSG00000249476,hg38
ENSG00000249478,ENSG00000249478,hg38
ENSG00000249479,ENSG00000249479,hg38
ENSG00000249481,SPATS1,hg38
ENSG00000249482,USP17L14P,hg38
ENSG00000249483,ENSG00000249483,hg38
ENSG00000249484,LINC01470,hg38
ENSG00000249485,RBBP4P1,hg38
ENSG00000249486,ENSG00000249486,hg38
ENSG00000249487,LINC01586,hg38
ENSG00000249488,NACAP5,hg38
ENSG00000249489,GAPDHP70,hg38
ENSG00000249490,LINC02146,hg38
ENSG00000249491,EGFLAM-AS1,hg38
ENSG00000249492,ENSG00000249492,hg38
ENSG00000249493,ANKRD20A18P,hg38
ENSG00000249494,DMXL1-DT,hg38
ENSG00000249495,ENSG00000249495,hg38
ENSG00000249497,LINC02075,hg38
ENSG00000249500,LINC01179,hg38
ENSG00000249501,USP9YP2,hg38
ENSG00000249502,MED28-DT,hg38
ENSG00000249503,HMGN1P16,hg38
ENSG00000249504,PCDHA14,hg38
ENSG00000249505,ENSG00000249505,hg38
ENSG00000249506,ZEB2P1,hg38
ENSG00000249509,NEUROG2-AS1,hg38
ENSG00000249510,RPL6P23,hg38
ENSG00000249513,ENSG00000249513,hg38
ENSG00000249514,TMEM251P1,hg38
ENSG00000249515,LINC02113,hg38
ENSG00000249516,PRELID3BP6,hg38
ENSG00000249518,ENSG00000249518,hg38
ENSG00000249519,LINC01438,hg38
ENSG00000249520,ENSG00000249520,hg38
ENSG00000249521,LINC02114,hg38
ENSG00000249522,ENSG00000249522,hg38
ENSG00000249525,ENSG00000249525,hg38
ENSG00000249526,ENSG00000249526,hg38
ENSG00000249531,ENSG00000249531,hg38
ENSG00000249532,MIR302CHG,hg38
ENSG00000249534,LINC01258,hg38
ENSG00000249539,MRPS36P2,hg38
ENSG00000249540,ENSG00000249540,hg38
ENSG00000249541,ENSG00000249541,hg38
ENSG00000249542,EEF1A1P21,hg38
ENSG00000249545,MCTP1-AS1,hg38
ENSG00000249547,ENSG00000249547,hg38
ENSG00000249550,LINC01234,hg38
ENSG00000249551,LINC02216,hg38
ENSG00000249553,PPP2R2B-IT1,hg38
ENSG00000249555,TMEM248P1,hg38
ENSG00000249557,HSPD1P15,hg38
ENSG00000249558,RCC2P4,hg38
ENSG00000249562,ENSG00000249562,hg38
ENSG00000249563,EVA1CP1,hg38
ENSG00000249564,ENSG00000249564,hg38
ENSG00000249565,SERBP1P5,hg38
ENSG00000249568,ENSG00000249568,hg38
ENSG00000249572,TARS1-DT,hg38
ENSG00000249574,ENSG00000249574,hg38
ENSG00000249577,ENSG00000249577,hg38
ENSG00000249579,ENSG00000249579,hg38
ENSG00000249580,MTATP6P22,hg38
ENSG00000249581,CLRN2,hg38
ENSG00000249582,RPL7L1P4,hg38
ENSG00000249584,LINC02225,hg38
ENSG00000249588,ENSG00000249588,hg38
ENSG00000249590,ENSG00000249590,hg38
ENSG00000249592,PCGF3-AS1,hg38
ENSG00000249593,ENSG00000249593,hg38
ENSG00000249599,BMPR1B-DT,hg38
ENSG00000249600,ENSG00000249600,hg38
ENSG00000249601,LINC01187,hg38
ENSG00000249602,ENSG00000249602,hg38
ENSG00000249604,ENSG00000249604,hg38
ENSG00000249605,ENSG00000249605,hg38
ENSG00000249606,TRAPPC2P7,hg38
ENSG00000249607,TRPC6P9,hg38
ENSG00000249609,ENSG00000249609,hg38
ENSG00000249610,ZNF474-AS1,hg38
ENSG00000249613,LINC02173,hg38
ENSG00000249614,LINC02503,hg38
ENSG00000249616,CCNB3P1,hg38
ENSG00000249617,ENSG00000249617,hg38
ENSG00000249618,LINC02465,hg38
ENSG00000249619,HMGN1P13,hg38
ENSG00000249620,H3P18,hg38
ENSG00000249621,ENSG00000249621,hg38
ENSG00000249623,PALLD-AS1,hg38
ENSG00000249624,ENSG00000249624,hg38
ENSG00000249626,ENSG00000249626,hg38
ENSG00000249627,ENSG00000249627,hg38
ENSG00000249628,LINC00942,hg38
ENSG00000249631,ENSG00000249631,hg38
ENSG00000249633,OR52V1P,hg38
ENSG00000249634,USP9YP5,hg38
ENSG00000249635,ENSG00000249635,hg38
ENSG00000249637,ANKHD1-DT,hg38
ENSG00000249638,ENSG00000249638,hg38
ENSG00000249639,ENSG00000249639,hg38
ENSG00000249641,HOXC13-AS,hg38
ENSG00000249642,ENSG00000249642,hg38
ENSG00000249646,OR7E94P,hg38
ENSG00000249647,LINC02900,hg38
ENSG00000249649,MRPS33P2,hg38
ENSG00000249650,CEP72-DT,hg38
ENSG00000249654,VN1R104P,hg38
ENSG00000249655,ENSG00000249655,hg38
ENSG00000249658,ENSG00000249658,hg38
ENSG00000249661,TNRC18P1,hg38
ENSG00000249662,LINC02218,hg38
ENSG00000249664,ENSG00000249664,hg38
ENSG00000249667,LINC01259,hg38
ENSG00000249668,KRT18P56,hg38
ENSG00000249669,CARMN,hg38
ENSG00000249673,NOP14-AS1,hg38
ENSG00000249675,ENSG00000249675,hg38
ENSG00000249678,ENSG00000249678,hg38
ENSG00000249679,ENSG00000249679,hg38
ENSG00000249680,TUBA3GP,hg38
ENSG00000249681,KRT19P3,hg38
ENSG00000249684,ENSG00000249684,hg38
ENSG00000249685,ENSG00000249685,hg38
ENSG00000249686,ENSG00000249686,hg38
ENSG00000249688,ENSG00000249688,hg38
ENSG00000249689,ENSG00000249689,hg38
ENSG00000249690,ENSG00000249690,hg38
ENSG00000249691,ENSG00000249691,hg38
ENSG00000249692,ENSG00000249692,hg38
ENSG00000249693,THEGL,hg38
ENSG00000249695,ENSG00000249695,hg38
ENSG00000249697,ENSG00000249697,hg38
ENSG00000249698,MTCO3P9,hg38
ENSG00000249699,LINC02261,hg38
ENSG00000249700,SRD5A3-AS1,hg38
ENSG00000249706,ENSG00000249706,hg38
ENSG00000249708,ENSG00000249708,hg38
ENSG00000249709,ZNF564,hg38
ENSG00000249710,DDIT4L-AS1,hg38
ENSG00000249713,ENSG00000249713,hg38
ENSG00000249715,FER1L5,hg38
ENSG00000249717,PARM1-AS1,hg38
ENSG00000249721,ENSG00000249721,hg38
ENSG00000249722,ENSG00000249722,hg38
ENSG00000249725,ENSG00000249725,hg38
ENSG00000249726,TUBB1P1,hg38
ENSG00000249727,ENSG00000249727,hg38
ENSG00000249729,ENSG00000249729,hg38
ENSG00000249730,OR10J4,hg38
ENSG00000249731,ENSG00000249731,hg38
ENSG00000249735,ENSG00000249735,hg38
ENSG00000249736,LINC02242,hg38
ENSG00000249737,ENSG00000249737,hg38
ENSG00000249738,ENSG00000249738,hg38
ENSG00000249740,OSMR-DT,hg38
ENSG00000249741,ENSG00000249741,hg38
ENSG00000249742,ENSG00000249742,hg38
ENSG00000249743,ENSG00000249743,hg38
ENSG00000249744,ENSG00000249744,hg38
ENSG00000249745,HMGB1P28,hg38
ENSG00000249746,ENSG00000249746,hg38
ENSG00000249747,LINC02374,hg38
ENSG00000249748,CAPSL-DT,hg38
ENSG00000249751,ECSCR,hg38
ENSG00000249752,ENSG00000249752,hg38
ENSG00000249753,ENSG00000249753,hg38
ENSG00000249754,NDUFB4P9,hg38
ENSG00000249755,ENSG00000249755,hg38
ENSG00000249761,ENSG00000249761,hg38
ENSG00000249763,ENSG00000249763,hg38
ENSG00000249764,ENSG00000249764,hg38
ENSG00000249766,ENSG00000249766,hg38
ENSG00000249767,ENPP7P10,hg38
ENSG00000249768,HSPE1P10,hg38
ENSG00000249770,MTND6P17,hg38
ENSG00000249771,ENSG00000249771,hg38
ENSG00000249772,ENSG00000249772,hg38
ENSG00000249773,ENSG00000249773,hg38
ENSG00000249774,ENSG00000249774,hg38
ENSG00000249776,ENSG00000249776,hg38
ENSG00000249777,SAP18P1,hg38
ENSG00000249778,TRMT112P2,hg38
ENSG00000249779,ENSG00000249779,hg38
ENSG00000249780,ENSG00000249780,hg38
ENSG00000249781,LINC02112,hg38
ENSG00000249782,ENSG00000249782,hg38
ENSG00000249784,SCARNA22,hg38
ENSG00000249785,LINC02103,hg38
ENSG00000249786,EAF1-AS1,hg38
ENSG00000249787,ENSG00000249787,hg38
ENSG00000249790,LINC02972,hg38
ENSG00000249791,ENSG00000249791,hg38
ENSG00000249792,ENSG00000249792,hg38
ENSG00000249795,ENSG00000249795,hg38
ENSG00000249797,LINC02147,hg38
ENSG00000249798,HSD3BP3,hg38
ENSG00000249799,SNRPCP13,hg38
ENSG00000249803,ENSG00000249803,hg38
ENSG00000249806,ENSG00000249806,hg38
ENSG00000249807,ENSG00000249807,hg38
ENSG00000249808,LINC01377,hg38
ENSG00000249811,USP17L21,hg38
ENSG00000249815,LINC02945,hg38
ENSG00000249816,LINC00964,hg38
ENSG00000249818,ENSG00000249818,hg38
ENSG00000249819,ENSG00000249819,hg38
ENSG00000249820,ENSG00000249820,hg38
ENSG00000249825,THBS4-AS1,hg38
ENSG00000249828,ENSG00000249828,hg38
ENSG00000249829,ENSG00000249829,hg38
ENSG00000249830,LINC02162,hg38
ENSG00000249831,ENSG00000249831,hg38
ENSG00000249833,CFAP100-DT,hg38
ENSG00000249834,PGBD4P3,hg38
ENSG00000249835,VCAN-AS1,hg38
ENSG00000249837,ENSG00000249837,hg38
ENSG00000249838,SUMO2P7,hg38
ENSG00000249839,ENSG00000249839,hg38
ENSG00000249840,GAPDHP76,hg38
ENSG00000249842,ENSG00000249842,hg38
ENSG00000249843,ENSG00000249843,hg38
ENSG00000249844,OR7E43P,hg38
ENSG00000249846,LINC02021,hg38
ENSG00000249847,ENSG00000249847,hg38
ENSG00000249848,ENSG00000249848,hg38
ENSG00000249849,ENSG00000249849,hg38
ENSG00000249850,KRT18P31,hg38
ENSG00000249851,RPS27AP18,hg38
ENSG00000249852,ENSG00000249852,hg38
ENSG00000249853,HS3ST5,hg38
ENSG00000249854,CDH18-AS1,hg38
ENSG00000249855,EEF1A1P19,hg38
ENSG00000249856,ENSG00000249856,hg38
ENSG00000249857,ENSG00000249857,hg38
ENSG00000249858,SNX5P1,hg38
ENSG00000249859,PVT1,hg38
ENSG00000249861,LGALS16,hg38
ENSG00000249863,ENSG00000249863,hg38
ENSG00000249865,ENSG00000249865,hg38
ENSG00000249866,OR7E83P,hg38
ENSG00000249867,LINC02742,hg38
ENSG00000249868,ENSG00000249868,hg38
ENSG00000249869,ENSG00000249869,hg38
ENSG00000249870,ENSG00000249870,hg38
ENSG00000249873,LINC02372,hg38
ENSG00000249875,ENSG00000249875,hg38
ENSG00000249876,ENSG00000249876,hg38
ENSG00000249877,ENSG00000249877,hg38
ENSG00000249878,ENSG00000249878,hg38
ENSG00000249881,ENSG00000249881,hg38
ENSG00000249882,LINC02501,hg38
ENSG00000249883,ENSG00000249883,hg38
ENSG00000249884,RNF103-CHMP3,hg38
ENSG00000249885,ARHGEF38-IT1,hg38
ENSG00000249887,ENSG00000249887,hg38
ENSG00000249888,ENSG00000249888,hg38
ENSG00000249889,ALG1L11P,hg38
ENSG00000249890,ENSG00000249890,hg38
ENSG00000249891,KRT19P6,hg38
ENSG00000249892,ENSG00000249892,hg38
ENSG00000249893,MTND6P16,hg38
ENSG00000249894,ENSG00000249894,hg38
ENSG00000249896,JAKMIP1-DT,hg38
ENSG00000249898,MCPH1-AS1,hg38
ENSG00000249899,ITGA2-AS1,hg38
ENSG00000249901,ENSG00000249901,hg38
ENSG00000249904,ENSG00000249904,hg38
ENSG00000249906,NGFR-AS1,hg38
ENSG00000249908,BRD9P2,hg38
ENSG00000249909,CYCTP,hg38
ENSG00000249910,TRIM51CP,hg38
ENSG00000249912,TRBV26,hg38
ENSG00000249915,PDCD6,hg38
ENSG00000249916,ENSG00000249916,hg38
ENSG00000249917,LINC00536,hg38
ENSG00000249919,FABP5P6,hg38
ENSG00000249920,HNRNPA1P55,hg38
ENSG00000249921,RACK1P1,hg38
ENSG00000249923,LINC02891,hg38
ENSG00000249924,ENSG00000249924,hg38
ENSG00000249926,ENSG00000249926,hg38
ENSG00000249927,ENSG00000249927,hg38
ENSG00000249928,UQCRBP3,hg38
ENSG00000249930,ENSG00000249930,hg38
ENSG00000249931,GOLGA8K,hg38
ENSG00000249934,NCOA4P2,hg38
ENSG00000249936,RAC1P2,hg38
ENSG00000249937,LINC02223,hg38
ENSG00000249941,ENSG00000249941,hg38
ENSG00000249942,ENSG00000249942,hg38
ENSG00000249943,ENSG00000249943,hg38
ENSG00000249944,ENSG00000249944,hg38
ENSG00000249945,ENSG00000249945,hg38
ENSG00000249947,XBP1P1,hg38
ENSG00000249948,GBA3,hg38
ENSG00000249950,ENSG00000249950,hg38
ENSG00000249951,ENSG00000249951,hg38
ENSG00000249955,ENSG00000249955,hg38
ENSG00000249956,UGT2B24P,hg38
ENSG00000249958,CCT7P2,hg38
ENSG00000249959,ENSG00000249959,hg38
ENSG00000249960,ENSG00000249960,hg38
ENSG00000249961,TERB1,hg38
ENSG00000249963,EEF1A1P20,hg38
ENSG00000249965,CDC42P4,hg38
ENSG00000249966,ENSG00000249966,hg38
ENSG00000249967,ENSG00000249967,hg38
ENSG00000249970,ENSG00000249970,hg38
ENSG00000249971,ENSG00000249971,hg38
ENSG00000249973,CHCHD2P7,hg38
ENSG00000249975,OR5H3P,hg38
ENSG00000249976,ENSG00000249976,hg38
ENSG00000249977,ENSG00000249977,hg38
ENSG00000249978,TRGV7,hg38
ENSG00000249981,ENSG00000249981,hg38
ENSG00000249982,ENSG00000249982,hg38
ENSG00000249984,ENSG00000249984,hg38
ENSG00000249985,ENSG00000249985,hg38
ENSG00000249986,YWHAQP6,hg38
ENSG00000249987,RPS4XP20,hg38
ENSG00000249988,ENSG00000249988,hg38
ENSG00000249990,MTCO2P24,hg38
ENSG00000249992,TMEM158,hg38
ENSG00000249993,BFSP2-AS1,hg38
ENSG00000249994,ENSG00000249994,hg38
ENSG00000249995,ECM1P2,hg38
ENSG00000249996,PPIC-AS1,hg38
ENSG00000249997,MTCO3P7,hg38
ENSG00000249998,ENSG00000249998,hg38
ENSG00000250001,ENSG00000250001,hg38
ENSG00000250006,ENSG00000250006,hg38
ENSG00000250007,GJD2-DT,hg38
ENSG00000250011,HMGB1P3,hg38
ENSG00000250012,SLC41A3-AS1,hg38
ENSG00000250013,ZP3P1,hg38
ENSG00000250015,ENSG00000250015,hg38
ENSG00000250016,SNX18P23,hg38
ENSG00000250017,ENSG00000250017,hg38
ENSG00000250020,ENSG00000250020,hg38
ENSG00000250021,ARPIN-AP3S2,hg38
ENSG00000250024,ENSG00000250024,hg38
ENSG00000250025,ENSG00000250025,hg38
ENSG00000250026,TMPRSS11BNL,hg38
ENSG00000250027,ENSG00000250027,hg38
ENSG00000250030,ENSG00000250030,hg38
ENSG00000250031,ENSG00000250031,hg38
ENSG00000250032,ENSG00000250032,hg38
ENSG00000250033,SLC7A11-AS1,hg38
ENSG00000250034,ENSG00000250034,hg38
ENSG00000250036,IGKV1D-37,hg38
ENSG00000250037,ENSG00000250037,hg38
ENSG00000250038,ENSG00000250038,hg38
ENSG00000250039,ENSG00000250039,hg38
ENSG00000250040,RAF1P1,hg38
ENSG00000250041,ENSG00000250041,hg38
ENSG00000250042,LINC02514,hg38
ENSG00000250043,ENSG00000250043,hg38
ENSG00000250045,CBX3P3,hg38
ENSG00000250046,ENSG00000250046,hg38
ENSG00000250048,LINC00603,hg38
ENSG00000250049,ENSG00000250049,hg38
ENSG00000250050,MTND4P9,hg38
ENSG00000250053,RARRES2P4,hg38
ENSG00000250056,LINC01018,hg38
ENSG00000250057,ENSG00000250057,hg38
ENSG00000250060,ENSG00000250060,hg38
ENSG00000250062,MAPK10-AS1,hg38
ENSG00000250064,ENSG00000250064,hg38
ENSG00000250066,ENSG00000250066,hg38
ENSG00000250067,YJEFN3,hg38
ENSG00000250068,ENSG00000250068,hg38
ENSG00000250069,ENSG00000250069,hg38
ENSG00000250071,ENSG00000250071,hg38
ENSG00000250072,SH3TC2-DT,hg38
ENSG00000250073,ESAM-AS1,hg38
ENSG00000250074,ENSG00000250074,hg38
ENSG00000250075,ENSG00000250075,hg38
ENSG00000250076,MAPRE1P2,hg38
ENSG00000250078,ENSG00000250078,hg38
ENSG00000250079,ENSG00000250079,hg38
ENSG00000250080,ENSG00000250080,hg38
ENSG00000250081,ENSG00000250081,hg38
ENSG00000250082,ENSG00000250082,hg38
ENSG00000250084,ENSG00000250084,hg38
ENSG00000250088,ENSG00000250088,hg38
ENSG00000250090,ENSG00000250090,hg38
ENSG00000250091,DNAH10OS,hg38
ENSG00000250092,ENSG00000250092,hg38
ENSG00000250095,NREP-AS1,hg38
ENSG00000250098,ENSG00000250098,hg38
ENSG00000250099,TRPC6P6,hg38
ENSG00000250100,ENSG00000250100,hg38
ENSG00000250101,ENSG00000250101,hg38
ENSG00000250102,LINC02377,hg38
ENSG00000250103,PANCR,hg38
ENSG00000250105,ENSG00000250105,hg38
ENSG00000250106,ANKRD33B-AS1,hg38
ENSG00000250107,CACNA1G-AS1,hg38
ENSG00000250111,ENSG00000250111,hg38
ENSG00000250114,ENSG00000250114,hg38
ENSG00000250115,AK3P2,hg38
ENSG00000250116,RHOQ-AS1,hg38
ENSG00000250118,ENSG00000250118,hg38
ENSG00000250120,PCDHA10,hg38
ENSG00000250122,ENSG00000250122,hg38
ENSG00000250124,ENSG00000250124,hg38
ENSG00000250125,LINC02232,hg38
ENSG00000250126,ENSG00000250126,hg38
ENSG00000250127,LINC02108,hg38
ENSG00000250129,ENSG00000250129,hg38
ENSG00000250130,GAPDHP43,hg38
ENSG00000250131,AGA-DT,hg38
ENSG00000250132,ENSG00000250132,hg38
ENSG00000250133,HOXC-AS2,hg38
ENSG00000250135,ENSG00000250135,hg38
ENSG00000250137,ENSG00000250137,hg38
ENSG00000250138,ENSG00000250138,hg38
ENSG00000250140,ENSG00000250140,hg38
ENSG00000250141,LINC02276,hg38
ENSG00000250144,EEF1A1P35,hg38
ENSG00000250145,ENSG00000250145,hg38
ENSG00000250147,MORF4L2P1,hg38
ENSG00000250148,KRT8P31,hg38
ENSG00000250149,ENSG00000250149,hg38
ENSG00000250150,ENSG00000250150,hg38
ENSG00000250151,ARPC4-TTLL3,hg38
ENSG00000250155,ENSG00000250155,hg38
ENSG00000250156,LINC02060,hg38
ENSG00000250158,ENSG00000250158,hg38
ENSG00000250159,PKD2L2-DT,hg38
ENSG00000250161,TRMT112P5,hg38
ENSG00000250162,CSNK1A1P3,hg38
ENSG00000250164,ENSG00000250164,hg38
ENSG00000250166,C2CD5-AS1,hg38
ENSG00000250167,ENSG00000250167,hg38
ENSG00000250169,MTND5P13,hg38
ENSG00000250170,RASA2-IT1,hg38
ENSG00000250173,ENSG00000250173,hg38
ENSG00000250174,MYLK-AS2,hg38
ENSG00000250180,ENSG00000250180,hg38
ENSG00000250182,EEF1A1P13,hg38
ENSG00000250183,ENSG00000250183,hg38
ENSG00000250185,RCC2P8,hg38
ENSG00000250186,ENSG00000250186,hg38
ENSG00000250189,ENSG00000250189,hg38
ENSG00000250190,LINC02364,hg38
ENSG00000250191,ENSG00000250191,hg38
ENSG00000250192,ENSG00000250192,hg38
ENSG00000250193,ENSG00000250193,hg38
ENSG00000250194,ENSG00000250194,hg38
ENSG00000250195,ENSG00000250195,hg38
ENSG00000250197,HMGN1P15,hg38
ENSG00000250198,LINC02199,hg38
ENSG00000250200,ENSG00000250200,hg38
ENSG00000250202,ENSG00000250202,hg38
ENSG00000250204,TTTY23B,hg38
ENSG00000250205,YWHAEP4,hg38
